student_id,name,email,phone,skills,qualification,location_preferences,sector_interests,social_category,past_internship_participation,preferred_job_type,experience
S00036,Philip Murray,,8799209981.0,"['SQL', 'Finance', 'Tableau', 'AWS']",B.Tech ECE,"['Jaipur', 'Pune']",['Data Science'],OBC,True,Remote,3.0
S00037,,douglas10@example.net,8941754893.0,"['IT Support', 'AWS', 'Blockchain', 'Sound Engineering']",,[],[],SC,True,Part-time,56.0
S00038,Shane Alvarado,jonathan07@example.com,9954431557.0,"['AI/ML', 'Blockchain', 'Robotics', 'IoT']",B.Sc Maths,['Jaipur'],"['Software', 'Cybersecurity']",ST,False,Full-time,22.0
S00039,Gregory Jones,,7187567388.0,"['C++', 'SQL', 'IoT', 'Tableau', 'Finance', 'Robotics', 'Sound Engineering', 'Origami']",B.Tech CSE,['Kolkata'],"['Finance', 'Blockchain', 'Cybersecurity']",SC,False,Part-time,14.0
S00040,Todd Wu MD,williamschelsey@example.net,6532500587.0,"['Tableau', 'Animation', 'Cybersecurity', 'AWS', 'Game Development', 'SQL']",B.Tech ECE,"['Mumbai', 'Jaipur']","['UI/UX', 'Cybersecurity', 'Finance']",SC,True,Remote,
S00041,Joel Martinez,debbiedavis@example.net,,['Communication'],,"['Mumbai', 'Kolkata']","['Software', 'Web Development', 'Blockchain']",OBC,False,Part-time,18.0
S00042,Margaret Austin,kevinhernandez@example.com,6241375442.0,[],B.Sc IT,['Pune'],['Cybersecurity'],EWS,False,Part-time,35.0
S00043,Dr. Wayne Lewis II,blane@example.com,8791064245.0,['MS Office'],B.Sc Physics,['Bangalore'],"['AI/ML', 'Blockchain', 'Cloud Computing']",OBC,True,Full-time,47.0
,Zachary Conway,james18@example.net,7399395233.0,"['UI/UX', 'C++', 'React']",M.Tech CS,['Ahmedabad'],"['Cybersecurity', 'AI/ML', 'Software']",EWS,True,Full-time,15.0
S00045,Kimberly Smith,scottabbott@example.com,9734668150.0,"['Kubernetes', 'Public Policy', 'Robotics', 'Java', 'Data Science', 'Customer Support', 'AWS']",B.Sc Maths,"['Mumbai', 'Jaipur']","['Finance', 'AI/ML']",ST,False,Part-time,43.0
S00046,Gloria Matthews,sarahmartinez@example.com,9662903637.0,[],M.Tech CS,[],,OBC,False,,26.0
S00047,Morgan Butler,ryanlopez@example.net,9804291268.0,"['IoT', 'AI/ML', 'Python', 'Customer Support', 'Cybersecurity', 'UI/UX', 'Java', 'Basket Weaving']",M.Tech CS,"['Delhi', 'Mumbai']",[],,True,Full-time,38.0
S00048,Jacob Jennings,imejia@example.org,8316381015.0,"['Customer Support', 'IoT', 'AI/ML', 'Sound Engineering']",B.Tech ME,['Jaipur'],"['Software', 'Cybersecurity', 'IoT']",ST,True,Full-time,45.0
S00049,Brian Jacobs,uwaters@example.org,6731569470.0,"['Cybersecurity', 'UI/UX', 'Cloud Computing', 'SQL', 'Game Development']",B.Tech ME,['Ahmedabad'],"['Cybersecurity', 'IoT']",SC,,Remote,19.0
,Tabitha Wells,nicolebarrett@example.com,6348977210.0,"['Cybersecurity', 'Kubernetes', 'Customer Support', 'Data Science', 'Java', 'C++', 'Blockchain']",,"['Chennai', 'Kolkata']","['IoT', 'Cloud Computing', 'UI/UX']",SC,True,Internship,26.0
S00051,,trevorspencer@example.com,6319939359.0,"['Figma', 'Cloud Computing', 'C++', 'Finance', 'Blockchain', 'Python']",B.Sc Physics,,['Cloud Computing'],EWS,True,Part-time,42.0
S00052,Matthew Moore,,8200438456.0,"['Tableau', 'Data Science', 'Kubernetes', 'Game Development', 'Python']",MCA,['Pune'],[],SC,True,Part-time,44.0
S00053,Cindy Blair,,9166461424.0,[],M.Tech CS,['Chennai'],['Cloud Computing'],General,True,Internship,46.0
S00054,Tara Peters,allenemma@example.net,,[],B.Tech ME,"['Pune', 'Jaipur']",['Cloud Computing'],ST,False,Remote,45.0
S00055,Jason Acevedo,carpentermiguel@example.com,6041191219.0,"['Python', 'C++', 'Kubernetes']",B.Tech ECE,"['Bangalore', 'Kolkata']","['Finance', 'Blockchain', 'Cloud Computing']",SC,False,Part-time,14.0
S00056,Dennis Martinez,tstrickland@example.org,8702629702.0,"['Customer Support', 'Public Policy', 'Animation', 'Cybersecurity', 'Cloud Computing', 'SQL']",B.Tech ME,[],"['Finance', 'UI/UX', 'Blockchain']",,True,Internship,21.0
S00057,Kiara Cortez,andrew61@example.com,8483156570.0,"['Kubernetes', 'SQL', 'Data Science', 'Sound Engineering', 'AI/ML', 'Public Policy', 'Animation']",,[],"['AI/ML', 'Cloud Computing']",General,False,Remote,48.0
,William Joseph,gonzalezsean@example.net,6875400581.0,"['Python', 'Public Policy', 'AWS', 'Data Science']",B.Tech ME,['Hyderabad'],['Data Science'],General,True,Remote,46.0
S00059,Alexandra Schmidt,,,['MS Office'],B.Tech ECE,[],['Blockchain'],General,True,Remote,48.0
S00060,Brian Davis1,thompsonbrian@example.com,9156350368.0,['SQL'],B.Tech CSE,"['Hyderabad', 'Jaipur']",,SC,False,,56.0
S00061,Christopher West,ginahowell@example.org,,"['UI/UX', 'Branding', 'Figma', 'Game Development', 'Basket Weaving']",MCA,['Kolkata'],['Blockchain'],General,False,Internship,59.0
S00062,Dr. Tamara Bryant,keith11@example.net,9833683312.0,"['Game Development', 'Branding', 'Sound Engineering', 'Figma']",B.Sc IT,"['Mumbai', 'Jaipur']","['Finance', 'Cybersecurity']",General,True,Part-time,36.0
S00063,Carly Willis,michael04@example.net,,['IoT'],B.Sc IT,,"['Web Development', 'AI/ML', 'Software']",SC,True,Remote,35.0
,Trevor Meyers,paulrocha@example.net,7859193823.0,[],,"['Ahmedabad', 'Hyderabad']",,SC,True,Internship,49.0
S00065,James Reeves,corydurham@example.com,9036969882.0,"['IT Support', 'Data Science', 'Branding', 'IoT', 'Customer Support', 'Embedded_C']",B.Tech ECE,"['Delhi', 'Chennai']",,SC,True,,12.0
S00066,Yolanda Myers,unguyen@example.net,7855871726.0,[],MCA,['Pune'],"['Blockchain', 'Web Development']",OBC,False,Full-time,54.0
S00067,Kelly Bailey,mvaughan@example.org,8957622551.0,"['AI/ML', 'Sound Engineering', 'Animation', 'Java', 'IoT']",B.Tech CSE,"['Chennai', 'Hyderabad']",,EWS,False,,55.0
S00068,Cindy Mosley,gardnerdonna@example.org,6438115697.0,[],B.Sc Maths,['Mumbai'],"['Cloud Computing', 'Software', 'Cybersecurity']",OBC,False,Full-time,29.0
S00069,Steve Walters,hwhite@example.net,,"['Branding', 'IT Support', 'Robotics']",B.Tech IT,"['Kolkata', 'Ahmedabad']","['Blockchain', 'AI/ML', 'Software']",EWS,True,Full-time,45.0
S00070,Gregory Sanchez,hectorsantos@example.org,,"['Figma', 'Branding', 'Game Development', 'Animation', 'Data Science', 'SQL']",B.Tech ECE,['Kolkata'],"['Data Science', 'IoT']",,False,,41.0
S00071,Christopher Taylor,,7288222535.0,"['UI/UX', 'Java', 'Blockchain', 'Figma']",MCA,['Pune'],[],OBC,False,Part-time,54.0
S00072,Kathy Hawkins,preston88@example.net,6903946567.0,"['Data Science', 'UI/UX', 'IoT', 'React', 'Embedded_C', 'Java']",B.Tech ME,"['Jaipur', 'Pune']",['Blockchain'],OBC,False,Part-time,34.0
S00073,Jason Snyder,donaldconner@example.net,7491256954.0,"['AI/ML', 'Animation', 'Game Development', 'Tableau', 'Cloud Computing', 'Sound Engineering', 'Java']",MCA,"['Delhi', 'Pune']",['IoT'],,False,Part-time,10.0
S00074,,jeremy51@example.com,6043659646.0,"['Kubernetes', 'Customer Support', 'Sound Engineering', 'AWS', 'IoT', 'Cloud Computing', 'Data Science']",B.Sc Physics,[],[],ST,True,Remote,4.0
S00075,Paul Suarez,charles32@example.net,6168253025.0,"['Robotics', 'C++', 'Branding', 'Kubernetes', 'Blockchain', 'Cybersecurity', 'Basket Weaving']",B.Tech ME,['Jaipur'],['Data Science'],OBC,False,Internship,
S00076,Jesse Christensen,cynthia73@example.com,9672790270.0,"['Customer Support', 'Figma', 'Blockchain', 'AI/ML', 'IT Support', 'Finance']",B.Tech IT,['Jaipur'],[],EWS,False,Full-time,6.0
S00077,Makayla Cox MD,turnerkenneth@example.org,9624387313.0,"['Cybersecurity', 'IoT', 'Branding', 'Animation', 'Python']",B.Sc IT,[],['AI/ML'],SC,True,Internship,2.0
S00078,Jeffrey Boyd,jwatts@example.org,8174796699.0,['React'],B.Tech IT,"['Kolkata', 'Chennai']","['Blockchain', 'Cybersecurity', 'UI/UX']",ST,True,Full-time,29.0
S00079,Heather Jones,rbradley@example.com,9174427957.0,"['Tableau', 'Cloud Computing', 'React', 'Python']",B.Tech ECE,"['Ahmedabad', 'Chennai']",['Data Science'],General,False,Part-time,13.0
S00080,,,9782451734.0,['Communication'],B.Sc Physics,['Jaipur'],"['Blockchain', 'UI/UX']",,True,Full-time,6.0
S00081,Mr. Zachary Barber,wilsonjose@example.net,7540275275.0,"['Robotics', 'Java', 'Branding', 'Kubernetes', 'Cloud Computing', 'Tableau']",,['Chennai'],['Software'],EWS,True,Full-time,7.0
S00082,,wadejessica@example.com,9120831780.0,"['UI/UX', 'Data Science', 'Python', 'Blockchain', 'Sound Engineering', 'Cybersecurity', 'Cloud Computing']",,['Delhi'],['Blockchain'],OBC,False,Internship,15.0
S00083,John Martinez,greenmark@example.com,,"['Data Science', 'Finance', 'UI/UX', 'Blockchain', 'Figma']",B.Tech ECE,['Bangalore'],"['Finance', 'Web Development', 'UI/UX']",OBC,False,Full-time,32.0
S00084,Erin Williams,rlewis@example.com,9328854562.0,"['SQL', 'Customer Support', 'Java', 'React', 'AI/ML']",,['Kolkata'],,OBC,False,Part-time,56.0
S00085,Erika Craig,yvonne46@example.com,7713208645.0,"['Game Development', 'C++', 'AI/ML', 'React', 'SQL', 'Customer Support', 'IT Support', 'Basket Weaving']",B.Tech CSE,"['Hyderabad', 'Chennai']","['Web Development', 'Cybersecurity', 'Blockchain']",OBC,True,Full-time,43.0
S00086,Michelle Allen,,7711256771.0,"['Game Development', 'Public Policy', 'Blockchain', 'SQL']",B.Sc IT,"['Chennai', 'Jaipur']",['AI/ML'],SC,True,Internship,32.0
S00087,Patricia Miller,rmeza@example.com,6263239345.0,"['Game Development', 'C++', 'Cybersecurity', 'UI/UX', 'Robotics', 'Branding', 'Kubernetes']",B.Sc Physics,"['Chennai', 'Jaipur']","['Cybersecurity', 'IoT', 'UI/UX']",General,True,Full-time,19.0
S00088,Dylan Brown,andreaturner@example.com,6787385884.0,"['Branding', 'Customer Support', 'IT Support', 'AWS', 'React', 'Sound Engineering', 'Rocket Science', 'Java']",,['Ahmedabad'],['UI/UX'],EWS,True,Part-time,0.0
S00089,Maurice Mendoza,powersdavid@example.org,6581299297.0,[],B.Tech IT,,['Cybersecurity'],SC,True,Internship,38.0
S00090,Alexander Carter,eric62@example.org,9513860697.0,"['React', 'Data Science', 'Python']",,,[],ST,True,Full-time,0.0
S00091,Amanda Thomas,santanachristopher@example.net,6393905892.0,"['Sound Engineering', 'Game Development', 'Java', 'IoT', 'AWS', 'Robotics', 'Quantum Mechanics']",B.Sc Maths,[],[],SC,True,Remote,19.0
S00092,Collin Mcdonald,wfowler@example.org,8499169884.0,"['Cybersecurity', 'UI/UX', 'Robotics', 'IT Support', 'Figma']",,['Hyderabad'],"['Web Development', 'IoT']",OBC,False,Internship,1.0
S00093,Derrick Mooney,james99@example.net,7357327200.0,"['Robotics', 'Data Science', 'Blockchain', 'AWS']",B.Tech ECE,"['Bangalore', 'Delhi']",,OBC,True,Full-time,17.0
S00094,Eric Mcdaniel,robert97@example.net,6643360821.0,"['Branding', 'Java', 'Data Science', 'UI/UX', 'Kubernetes', 'Public Policy', 'Rocket Science']",M.Tech CS,"['Mumbai', 'Pune']",['UI/UX'],ST,,Internship,17.0
S00095,Alan Davis,eric59@example.org,8494941519.0,"['Cybersecurity', 'Sound Engineering', 'C++', 'Branding', 'Python', 'Game Development']",B.Sc IT,"['Chennai', 'Mumbai']",,,False,Internship,56.0
S00096,,roger68@example.com,8253855975.0,"['Python', 'Game Development', 'Java', 'IT Support', 'Blockchain', 'C++']",B.Tech CSE,,"['Web Development', 'Cloud Computing']",General,False,Remote,5.0
S00097,Kim Shaffer,,8562577455.0,"['Branding', 'Python', 'Data Science', 'Animation', 'Tableau', 'Kubernetes', 'Origami']",B.Sc Maths,"['Mumbai', 'Chennai']","['Finance', 'Web Development', 'UI/UX']",EWS,True,Remote,55.0
S00098,Jacqueline Davis,susangarza@example.org,9075789239.0,"['IoT', 'Finance', 'Tableau', 'UI/UX', 'AWS', 'Blockchain']",B.Sc IT,['Ahmedabad'],"['Blockchain', 'Software', 'AI/ML']",,True,Internship,58.0
S00099,,jacquelinepotter@example.net,7631590520.0,"['AWS', 'Finance', 'IT Support', 'Animation', 'Customer Support', 'Rocket Science']",,[],"['IoT', 'Blockchain']",,False,Internship,42.0
S00100,Russell Hobbs,xrice@example.net,6360854849.0,"['Customer Support', 'Data Science', 'IT Support', 'Cybersecurity']",B.Tech IT,"['Jaipur', 'Mumbai']",,EWS,False,Internship,
S00101,Lauren Carlson,diazjuan@example.net,,"['AI/ML', 'Branding', 'AWS', 'Tableau', 'Game Development', 'Animation', 'Customer Support']",B.Tech ECE,"['Mumbai', 'Delhi']",['Finance'],General,True,Remote,8.0
S00102,Jimmy Nelson,middletondavid@example.org,,"['Blockchain', 'Branding', 'Animation', 'Python', 'AWS', 'Finance', 'Java', 'C++']",B.Tech IT,"['Hyderabad', 'Mumbai']",['Blockchain'],General,True,Internship,18.0
S00103,Ryan Nash,smithphillip@example.org,8495314875.0,"['Finance', 'Robotics', 'Game Development', 'Python', 'Java', 'Blockchain']",,"['Pune', 'Kolkata']",['AI/ML'],ST,True,Internship,1.0
S00104,Timothy Thomas,ohart@example.com,6405981380.0,"['AI/ML', 'Python', 'Kubernetes']",M.Tech CS,['Jaipur'],[],,True,Part-time,33.0
S00105,Gregory Turner,daviskeith@example.com,6242313151.0,"['Kubernetes', 'Animation', 'Branding', 'Finance', 'Game Development', 'AWS', 'IT Support']",M.Tech CS,"['Bangalore', 'Pune']",['IoT'],ST,True,Part-time,36.0
,Steven Dillon III,lchen@example.net,6542280417.0,"['Sound Engineering', 'Tableau', 'Branding', 'Animation', 'Customer Support', 'IoT']",B.Tech ECE,['Mumbai'],[],ST,False,,12.0
S00107,,sarah12@example.net,7916503107.0,"['IT Support', 'C++', 'Blockchain', 'Tableau', 'Branding', 'Robotics']",B.Tech CSE,['Pune'],"['Data Science', 'Finance']",SC,True,Remote,2.0
S00108,Shane Rice,gutierrezdouglas@example.net,9895994466.0,[],M.Tech CS,"['Delhi', 'Bangalore']","['Cloud Computing', 'UI/UX']",,True,Full-time,24.0
S00109,William Butler,david59@example.org,8547466690.0,"['SQL', 'AI/ML', 'Figma', 'Game Development', 'Branding', 'Blockchain', 'Cloud Computing', 'Origami', 'Java']",B.Tech CSE,,['Software'],EWS,False,Full-time,40.0
S00110,William Mcdowell,crawfordwilliam@example.org,6257583023.0,[],M.Tech CS,"['Hyderabad', 'Chennai']","['Web Development', 'IoT', 'Finance']",SC,False,Full-time,60.0
S00111,Nicole Mccoy,djohnson@example.org,9814373741.0,"['AI/ML', 'Branding', 'Sound Engineering', 'React', 'Cybersecurity', 'Finance', 'Blockchain', 'Quantum Mechanics', 'C++']",M.Tech CS,['Chennai'],[],General,False,Full-time,52.0
S00112,Jennifer Stone,,6492843975.0,"['C++', 'Tableau', 'Game Development', 'Finance', 'Figma', 'Quantum Mechanics']",B.Tech IT,"['Chennai', 'Ahmedabad']",[],General,True,,32.0
,Andrew Davis,christopher06@example.org,9547246416.0,"['IoT', 'React', 'C++', 'UI/UX', 'Cloud Computing']",B.Tech ECE,['Kolkata'],"['Blockchain', 'Finance']",General,True,Remote,25.0
S00114,Meghan Harris,haguilar@example.org,8604021059.0,"['Java', 'Finance', 'Branding', 'Blockchain']",B.Tech ME,['Mumbai'],"['UI/UX', 'Data Science']",General,True,Full-time,19.0
S00115,Paula Kaufman,rosalesdawn@example.net,8904771080.0,"['Kubernetes', 'Data Science', 'SQL', 'Branding', 'Finance', 'Public Policy', 'Game Development']",B.Tech ECE,['Mumbai'],[],General,False,Full-time,32.0
,Steven Frazier,karisalinas@example.net,6642328370.0,"['AWS', 'Tableau', 'Cloud Computing', 'Branding', 'Robotics', 'Finance', 'Blockchain']",B.Tech CSE,['Kolkata'],"['IoT', 'Software']",General,False,Remote,
S00117,Jill Brock,nicholas81@example.com,9451921564.0,"['Figma', 'UI/UX', 'Robotics']",M.Tech CS,"['Ahmedabad', 'Delhi']","['Cloud Computing', 'UI/UX']",ST,,Full-time,31.0
S00118,Nicole Black ,kellymurray@example.org,7517132277.0,"['AI/ML', 'Data Science', 'IT Support', 'SQL', 'Animation', 'C++']",B.Sc Maths,['Pune'],['Web Development'],General,False,Remote,4.0
S00119,Jennifer Sullivan,kemppamela@example.org,9950432267.0,"['Game Development', 'Tableau', 'IT Support', 'Data Science', 'Kubernetes', 'Cybersecurity', 'Rocket Science', 'SQL']",,"['Jaipur', 'Kolkata']","['AI/ML', 'Cloud Computing', 'Web Development']",General,True,Full-time,28.0
S00120,Melissa Gibbs ,michaelwatson@example.org,9406750222.0,"['Tableau', 'Blockchain', 'Python', 'Sound Engineering', 'Branding', 'Java']",B.Sc Maths,"['Jaipur', 'Bangalore']",[],SC,False,Part-time,35.0
S00121,Brooke Lara,terrifrench@example.org,9925069815.0,"['Data Science', 'React', 'Java', 'IT Support', 'UI/UX', 'Origami']",,['Pune'],"['IoT', 'Web Development', 'Data Science']",OBC,False,Part-time,55.0
S00122,,carrbrandi@example.net,7694767437.0,"['Robotics', 'AWS', 'React', 'UI/UX', 'Figma']",B.Tech ME,,"['Cloud Computing', 'AI/ML']",OBC,False,Full-time,18.0
S00123,Stephanie Hill,bchavez@example.org,9162020855.0,"['Public Policy', 'IT Support', 'SQL', 'AI/ML', 'IoT', 'Customer Support', 'AWS']",MCA,"['Mumbai', 'Bangalore']",[],SC,False,Remote,54.0
S00124,Gary Green,melissa66@example.org,8864477650.0,"['Animation', 'Cloud Computing', 'Kubernetes', 'React']",B.Sc Maths,['Mumbai'],"['Finance', 'IoT']",General,False,Remote,46.0
S00125,Joseph Lee,matthewscaleb@example.org,,"['Game Development', 'IoT', 'Blockchain', 'Figma', 'React', 'Cloud Computing', 'AWS']",,['Jaipur'],"['Finance', 'Cybersecurity']",EWS,True,Part-time,
S00126,Christopher Medina!,,7441678038.0,"['IoT', 'IT Support', 'Cloud Computing', 'Customer Support', 'Public Policy', 'AWS']",B.Sc Physics,"['Hyderabad', 'Chennai']","['Cloud Computing', 'Software', 'AI/ML']",ST,True,Part-time,44.0
S00127,Rickey Jones,samantha36@example.net,8470127276.0,"['C++', 'Sound Engineering', 'AI/ML', 'IT Support', 'Game Development', 'Kubernetes']",B.Tech CSE,['Hyderabad'],,EWS,False,Internship,7.0
S00128,Roger Fowler,spencer92@example.org,6978472195.0,"['IoT', 'Kubernetes', 'Sound Engineering', 'IT Support', 'AI/ML', 'Data Science', 'C++', 'Basket Weaving']",B.Sc IT,"['Jaipur', 'Pune']","['Finance', 'UI/UX', 'Data Science']",SC,True,Part-time,46.0
S00129,Margaret Morton!,russell04@example.com,,"['Branding', 'Cybersecurity', 'IoT', 'Data Science', 'Cloud Computing', 'AWS', 'Robotics', 'Rocket Science']",B.Tech ME,['Jaipur'],"['Data Science', 'Software']",SC,True,Remote,23.0
S00130,Jennifer Khan,frankquinn@example.com,7231168170.0,"['Customer Support', 'Public Policy', 'AWS', 'Animation', 'UI/UX', 'AI/ML', 'Java', 'Origami', 'Kubernetes']",B.Tech CSE,"['Bangalore', 'Ahmedabad']",,ST,True,,
S00131,Scott Vaughan1,nelsonsharon@example.net,8127483218.0,"['UI/UX', 'Animation', 'Figma']",MCA,['Kolkata'],"['Web Development', 'Finance']",,True,Internship,54.0
S00132,,robertsexton@example.net,6393309562.0,"['Cybersecurity', 'IT Support', 'C++', 'Python', 'Customer Support', 'Finance', 'Animation', 'Quantum Mechanics', 'SQL']",B.Tech IT,['Bangalore'],"['UI/UX', 'Finance']",SC,False,Internship,24.0
S00133,Peter Adams,jordanelizabeth@example.org,9353373400.0,"['Kubernetes', 'IoT', 'Sound Engineering']",B.Sc IT,"['Jaipur', 'Hyderabad']",['AI/ML'],,True,Part-time,23.0
S00134,Brian Young,garcianicole@example.com,6334847809.0,"['C++', 'Cloud Computing', 'Animation', 'AWS']",B.Tech ECE,,,SC,False,,24.0
